id,talhao_id,fazenda_id,area_ha,latitude,longitude,safra,data,dia_juliano,dias_desde_plantio,estagio_fenologico,ndvi,evi,temperatura_superficie_c,umidade_solo_satelite_pct,precipitacao_mm,temperatura_ar_c,umidade_ar_pct,umidade_solo_sensor_pct,luminosidade_lux,necessidade_irrigacao,status_saude,produtividade_estimada_ton_ha,mes,ciclo_total_dias,dias_desde_plantio_pct,estagio_fenologico_cod,ndvi_media_7d,ndvi_tendencia_7d,precipitacao_acum_7d,umidade_solo_sensor_lag1,umidade_solo_sensor_delta1,amplitude_termica,indice_estresse_climatico,razao_umidade_sensor_satelite,cultura_Feijao,cultura_Milho,cultura_Soja,estacao_primavera,estacao_verao
306,F01-MIL,F01,228.7,-16.51755,-49.15725,2023/2024,2024-01-19,19,85,frutificacao,0.894,0.726,18.44,71.94,15.61,23.31,73.58,50.75,40718.6,0,saudavel,4.88,1,140,0.6071,3,0.9024,-0.0011,94.72,50.26,0.49,-4.87,6.16,0.7054,0,1,0,0,1
307,F01-MIL,F01,228.7,-16.51755,-49.15725,2023/2024,2024-01-20,20,86,frutificacao,0.8924,0.7871,18.75,75.38,18.8,21.78,84.39,51.66,42644.0,0,saudavel,4.88,1,140,0.6143,3,0.899,-0.0243,113.52,50.75,0.91,-3.03,3.4,0.6853,0,1,0,0,1
308,F01-MIL,F01,228.7,-16.51755,-49.15725,2023/2024,2024-01-21,21,87,frutificacao,0.8931,0.7564,14.12,69.15,0.0,18.84,77.17,40.48,57959.4,0,saudavel,4.88,1,140,0.6214,3,0.8991,0.0012,88.75,51.66,-11.18,-4.72,4.3,0.5854,0,1,0,0,1
309,F01-MIL,F01,228.7,-16.51755,-49.15725,2023/2024,2024-01-22,22,88,frutificacao,0.9177,0.7949,16.32,63.42,0.0,21.27,81.22,33.53,57689.6,1,saudavel,4.88,1,140,0.6286,3,0.9033,0.0289,85.37,40.48,-6.95,-4.95,3.99,0.5287,0,1,0,0,1
310,F01-MIL,F01,228.7,-16.51755,-49.15725,2023/2024,2024-01-23,23,89,frutificacao,0.8931,0.7441,18.05,58.14,0.0,21.73,78.76,30.0,54472.4,1,saudavel,4.88,1,140,0.6357,3,0.9006,-0.0185,85.37,33.53,-3.53,-3.68,4.62,0.516,0,1,0,0,1
311,F01-MIL,F01,228.7,-16.51755,-49.15725,2023/2024,2024-01-24,24,90,frutificacao,0.8418,0.7122,19.66,53.29,0.0,21.46,73.93,24.93,56141.6,1,saudavel,4.88,1,140,0.6429,3,0.8966,-0.0279,62.62,30.0,-5.07,-1.8,5.59,0.4678,0,1,0,0,1
312,F01-MIL,F01,228.7,-16.51755,-49.15725,2023/2024,2024-01-25,25,91,frutificacao,0.898,0.746,19.01,64.79,31.92,21.47,76.06,40.35,29234.2,0,saudavel,4.88,1,140,0.65,3,0.89,-0.0463,66.33,24.93,15.42,-2.46,5.14,0.6228,0,1,0,0,1
313,F01-MIL,F01,228.7,-16.51755,-49.15725,2023/2024,2024-01-26,26,92,frutificacao,0.8586,0.7546,17.38,65.79,12.77,20.75,86.36,42.27,46305.8,0,saudavel,4.88,1,140,0.6571,3,0.885,-0.0354,63.49,40.35,1.92,-3.37,2.83,0.6425,0,1,0,0,1
314,F01-MIL,F01,228.7,-16.51755,-49.15725,2023/2024,2024-01-27,27,93,frutificacao,0.8624,0.7393,16.72,63.9,7.15,20.02,80.81,38.69,48945.0,0,saudavel,4.88,1,140,0.6643,3,0.8807,-0.03,51.84,42.27,-3.58,-3.3,3.84,0.6055,0,1,0,0,1
315,F01-MIL,F01,228.7,-16.51755,-49.15725,2023/2024,2024-01-28,28,94,frutificacao,0.8288,0.7118,16.47,64.92,12.66,19.14,75.19,39.13,47155.8,0,saudavel,4.88,1,140,0.6714,3,0.8715,-0.0643,64.5,38.69,0.44,-2.67,4.75,0.6027,0,1,0,0,1
316,F01-MIL,F01,228.7,-16.51755,-49.15725,2023/2024,2024-01-29,29,95,frutificacao,0.8581,0.7566,12.15,66.33,13.6,17.13,82.87,39.23,42896.5,0,saudavel,4.88,1,140,0.6786,3,0.863,-0.0596,78.1,39.13,0.1,-4.98,2.93,0.5914,0,1,0,0,1
317,F01-MIL,F01,228.7,-16.51755,-49.15725,2023/2024,2024-01-30,30,96,frutificacao,0.8269,0.726,17.61,64.28,6.92,20.41,78.55,38.52,51221.5,0,saudavel,4.88,1,140,0.6857,3,0.8535,-0.0662,85.02,39.23,-0.71,-2.8,4.38,0.5993,0,1,0,0,1
318,F01-MIL,F01,228.7,-16.51755,-49.15725,2023/2024,2024-01-31,31,97,frutificacao,0.8332,0.7235,15.87,62.86,7.84,20.1,96.63,32.61,46333.4,0,saudavel,4.88,1,140,0.6929,3,0.8523,-0.0086,92.86,38.52,-5.91,-4.23,0.68,0.5188,0,1,0,0,1
319,F01-MIL,F01,228.7,-16.51755,-49.15725,2023/2024,2024-02-01,32,98,frutificacao,0.8156,0.6648,17.56,73.6,31.95,20.58,80.39,48.44,21935.4,0,saudavel,4.88,2,140,0.7,3,0.8405,-0.0824,92.89,32.61,15.83,-3.02,4.04,0.6582,0,1,0,0,1
320,F01-MIL,F01,228.7,-16.51755,-49.15725,2023/2024,2024-02-02,33,99,frutificacao,0.8487,0.7075,13.8,67.51,0.0,17.67,78.71,38.77,55309.9,0,saudavel,4.88,2,140,0.7071,3,0.8391,-0.0099,80.12,48.44,-9.67,-3.87,3.76,0.5743,0,1,0,0,1
321,F01-MIL,F01,228.7,-16.51755,-49.15725,2023/2024,2024-02-03,34,100,frutificacao,0.8374,0.6917,17.54,61.91,0.0,20.57,85.86,30.91,56434.7,1,saudavel,4.88,2,140,0.7143,3,0.8355,-0.025,72.97,38.77,-7.86,-3.03,2.91,0.4993,0,1,0,0,1
322,F01-MIL,F01,228.7,-16.51755,-49.15725,2023/2024,2024-02-04,35,101,frutificacao,0.7848,0.6817,19.67,56.62,0.0,22.62,68.21,27.45,55734.2,1,saudavel,4.88,2,140,0.7214,3,0.8292,-0.044,60.31,30.91,-3.46,-2.95,7.19,0.4848,0,1,0,0,1
323,F01-MIL,F01,228.7,-16.51755,-49.15725,2023/2024,2024-02-05,36,102,frutificacao,0.7698,0.6578,13.58,51.89,0.0,19.58,79.59,21.18,55019.6,1,saudavel,4.88,2,140,0.7286,3,0.8166,-0.0883,46.71,27.45,-6.27,-6.0,4.0,0.4082,0,1,0,0,1
324,F01-MIL,F01,228.7,-16.51755,-49.15725,2023/2024,2024-02-06,37,103,frutificacao,0.7442,0.6048,16.79,47.54,0.0,19.31,89.14,16.09,52447.9,0,saudavel,4.88,2,140,0.7357,3,0.8048,-0.0827,39.79,21.18,-5.09,-2.52,2.1,0.3385,0,1,0,0,1
325,F01-MIL,F01,228.7,-16.51755,-49.15725,2023/2024,2024-02-07,38,104,frutificacao,0.7554,0.6383,17.64,51.49,15.91,19.8,78.17,23.07,36698.5,0,saudavel,4.88,2,140,0.7429,3,0.7937,-0.0778,47.86,16.09,6.98,-2.16,4.32,0.448,0,1,0,0,1
326,F01-MIL,F01,228.7,-16.51755,-49.15725,2023/2024,2024-02-08,39,105,frutificacao,0.7067,0.5708,20.4,46.95,0.0,22.32,68.45,19.0,54617.1,1,saudavel,4.88,2,140,0.75,3,0.7781,-0.1089,15.91,23.07,-4.07,-1.92,7.04,0.4047,0,1,0,0,1
327,F01-MIL,F01,228.7,-16.51755,-49.15725,2023/2024,2024-02-09,40,106,frutificacao,0.6834,0.5798,15.42,51.41,16.83,17.67,77.8,25.6,39189.0,1,saudavel,4.88,2,140,0.7571,3,0.7545,-0.1653,32.74,19.0,6.6,-2.25,3.92,0.498,0,1,0,0,1
328,F01-MIL,F01,228.7,-16.51755,-49.15725,2023/2024,2024-02-10,41,107,frutificacao,0.6885,0.5522,18.9,58.4,22.59,19.45,85.86,33.05,30994.8,0,saudavel,4.88,2,140,0.7643,3,0.7333,-0.1489,55.33,25.6,7.45,-0.55,2.75,0.5659,0,1,0,0,1
329,F01-MIL,F01,228.7,-16.51755,-49.15725,2023/2024,2024-02-11,42,108,frutificacao,0.6341,0.5495,16.49,61.98,17.01,17.89,81.27,36.54,40683.1,0,saudavel,4.88,2,140,0.7714,3,0.7117,-0.1507,72.34,33.05,3.49,-1.4,3.35,0.5895,0,1,0,0,1
330,F01-MIL,F01,228.7,-16.51755,-49.15725,2023/2024,2024-02-12,43,109,frutificacao,0.6189,0.5336,17.07,61.74,9.97,18.21,74.87,38.01,40584.3,0,saudavel,4.88,2,140,0.7786,3,0.6902,-0.1509,82.31,36.54,1.47,-1.14,4.58,0.6156,0,1,0,0,1
331,F01-MIL,F01,228.7,-16.51755,-49.15725,2023/2024,2024-02-13,44,110,frutificacao,0.5619,0.5158,18.88,59.75,6.62,18.9,75.09,35.12,44120.8,0,saudavel,4.88,2,140,0.7857,3,0.6641,-0.1823,88.93,38.01,-2.89,-0.02,4.71,0.5878,0,1,0,0,1
332,F01-MIL,F01,228.7,-16.51755,-49.15725,2023/2024,2024-02-14,45,111,frutificacao,0.581,0.5108,20.07,54.53,0.0,20.94,74.36,28.9,56179.5,1,saudavel,4.88,2,140,0.7929,3,0.6392,-0.1744,73.02,35.12,-6.22,-0.87,5.37,0.53,0,1,0,0,1
333,F01-MIL,F01,228.7,-16.51755,-49.15725,2023/2024,2024-02-15,46,112,frutificacao,0.5788,0.4835,19.45,49.65,0.0,21.56,78.45,22.63,53580.8,1,saudavel,4.88,2,140,0.8,3,0.6209,-0.1279,73.02,28.9,-6.27,-2.11,4.65,0.4558,0,1,0,0,1
334,F01-MIL,F01,228.7,-16.51755,-49.15725,2023/2024,2024-02-16,47,113,frutificacao,0.5275,0.4647,16.29,45.27,0.0,19.48,84.44,17.04,49602.3,1,saudavel,4.88,2,140,0.8071,3,0.5987,-0.1559,56.19,22.63,-5.59,-3.19,3.03,0.3764,0,1,0,0,1
335,F01-MIL,F01,228.7,-16.51755,-49.15725,2023/2024,2024-02-17,48,114,frutificacao,0.5156,0.4103,17.07,41.22,0.0,18.19,83.64,15.93,51236.3,1,saudavel,4.88,2,140,0.8143,3,0.574,-0.1729,33.6,17.04,-1.11,-1.12,2.98,0.3865,0,1,0,0,1
336,F01-MIL,F01,228.7,-16.51755,-49.15725,2023/2024,2024-02-18,49,115,frutificacao,0.4434,0.3576,23.22,37.09,0.0,22.45,77.96,11.71,50533.0,1,saudavel,4.88,2,140,0.8214,3,0.5467,-0.1907,16.59,15.93,-4.22,0.77,4.95,0.3157,0,1,0,0,1
337,F01-MIL,F01,228.7,-16.51755,-49.15725,2023/2024,2024-02-19,50,116,frutificacao,0.4398,0.3805,17.71,46.96,26.75,18.02,71.53,25.62,50533.0,0,saudavel,4.88,2,140,0.8286,3,0.5211,-0.1791,33.37,11.71,13.91,-0.31,5.13,0.5456,0,1,0,0,1
338,F01-MIL,F01,228.7,-16.51755,-49.15725,2023/2024,2024-02-20,51,117,frutificacao,0.3921,0.2901,19.03,42.59,0.0,17.76,71.55,21.86,46728.4,1,saudavel,4.88,2,140,0.8357,3,0.4969,-0.1698,26.75,25.62,-3.76,1.27,5.05,0.5133,0,1,0,0,1
339,F01-MIL,F01,228.7,-16.51755,-49.15725,2023/2024,2024-02-21,52,118,frutificacao,0.3836,0.3253,16.6,38.56,0.0,15.91,81.81,16.03,48980.1,1,saudavel,4.88,2,140,0.8429,3,0.4687,-0.1974,26.75,21.86,-5.83,0.69,2.89,0.4157,0,1,0,0,1
340,F01-MIL,F01,228.7,-16.51755,-49.15725,2023/2024,2024-02-22,53,119,maturacao,0.3821,0.3044,22.47,42.95,16.36,20.62,69.44,21.97,34434.5,0,saudavel,4.88,2,140,0.85,4,0.4406,-0.1967,43.11,16.03,5.94,1.85,6.3,0.5115,0,1,0,0,1
341,F01-MIL,F01,228.7,-16.51755,-49.15725,2023/2024,2024-02-23,54,120,maturacao,0.3487,0.2984,20.5,55.95,34.22,19.94,75.29,39.4,24988.1,0,saudavel,4.88,2,140,0.8571,4,0.415,-0.1788,77.33,21.97,17.43,0.56,4.93,0.7042,0,1,0,0,1
342,F01-MIL,F01,228.7,-16.51755,-49.15725,2023/2024,2024-02-24,55,121,maturacao,0.3,0.2334,23.84,50.48,0.0,22.07,76.5,31.01,51558.1,0,atencao,4.88,2,140,0.8643,4,0.3842,-0.2156,77.33,39.4,-8.39,1.77,5.19,0.6143,0,1,0,0,1
343,F01-MIL,F01,228.7,-16.51755,-49.15725,2023/2024,2024-02-25,56,122,maturacao,0.285,0.2508,18.26,45.67,0.0,16.32,72.58,24.81,46878.5,0,atencao,4.88,2,140,0.8714,4,0.3616,-0.1584,77.33,31.01,-6.2,1.94,4.47,0.5432,0,1,0,0,1
344,F01-MIL,F01,228.7,-16.51755,-49.15725,2023/2024,2024-02-26,57,123,maturacao,0.2684,0.2285,23.64,49.86,17.43,20.56,70.44,33.69,30540.2,0,atencao,4.88,2,140,0.8786,4,0.3371,-0.1714,68.01,24.81,8.88,3.08,6.08,0.6757,0,1,0,0,1
345,F01-MIL,F01,228.7,-16.51755,-49.15725,2023/2024,2024-02-27,58,124,maturacao,0.292,0.2762,18.11,45.11,0.0,18.44,76.2,27.14,48156.8,0,saudavel,4.88,2,140,0.8857,4,0.3228,-0.1001,68.01,33.69,-6.55,-0.33,4.39,0.6016,0,1,0,0,1
346,F01-MIL,F01,228.7,-16.51755,-49.15725,2023/2024,2024-02-28,59,125,maturacao,0.311,0.2644,20.25,48.36,15.18,19.51,78.38,27.6,34017.2,0,saudavel,4.88,2,140,0.8929,4,0.3125,-0.0726,83.19,27.14,0.46,0.74,4.22,0.5707,0,1,0,0,1
347,F01-MIL,F01,228.7,-16.51755,-49.15725,2023/2024,2024-02-29,60,126,maturacao,0.2858,0.2276,18.07,61.6,35.77,15.8,83.22,45.37,22787.6,0,saudavel,4.88,2,140,0.9,4,0.2987,-0.0963,102.6,27.6,17.77,2.27,2.65,0.7365,0,1,0,0,1
348,F01-MIL,F01,228.7,-16.51755,-49.15725,2023/2024,2024-03-01,61,127,maturacao,0.2107,0.1742,24.09,60.88,10.29,20.44,78.0,42.73,37382.5,0,atencao,4.88,3,140,0.9071,4,0.279,-0.138,78.67,45.37,-2.64,3.65,4.5,0.7019,0,1,0,0,0
349,F01-MIL,F01,228.7,-16.51755,-49.15725,2023/2024,2024-03-02,62,128,maturacao,0.2683,0.2012,21.22,62.94,15.45,19.39,75.79,44.11,40752.3,1,saudavel,4.88,3,140,0.9143,4,0.2745,-0.0317,94.12,42.73,1.38,1.83,4.69,0.7008,0,1,0,0,0
350,F01-MIL,F01,228.7,-16.51755,-49.15725,2023/2024,2024-03-03,63,129,maturacao,0.2509,0.2214,19.58,57.08,0.0,18.13,72.27,35.47,38767.2,0,saudavel,4.88,3,140,0.9214,4,0.2696,-0.0341,94.12,44.11,-8.64,1.45,5.03,0.6214,0,1,0,0,0
351,F01-MIL,F01,228.7,-16.51755,-49.15725,2023/2024,2024-03-04,64,130,maturacao,0.1944,0.1771,22.14,54.66,6.11,19.13,69.88,31.83,39383.9,0,atencao,4.88,3,140,0.9286,4,0.259,-0.074,82.8,35.47,-3.64,3.01,5.76,0.5823,0,1,0,0,0
352,F01-MIL,F01,228.7,-16.51755,-49.15725,2023/2024,2024-03-05,65,131,maturacao,0.2133,0.2307,19.94,49.41,0.0,16.99,73.78,24.88,44787.0,0,saudavel,4.88,3,140,0.9357,4,0.2478,-0.0787,82.8,31.83,-6.95,2.95,4.45,0.5035,0,1,0,0,0
353,F01-MIL,F01,228.7,-16.51755,-49.15725,2023/2024,2024-03-06,66,132,maturacao,0.2361,0.1882,18.76,50.44,11.66,17.25,78.06,27.8,33465.6,0,saudavel,4.88,3,140,0.9429,4,0.2371,-0.0749,79.28,24.88,2.92,1.51,3.78,0.5511,0,1,0,0,0
354,F01-MIL,F01,228.7,-16.51755,-49.15725,2023/2024,2024-03-07,67,133,maturacao,0.2206,0.1821,19.75,45.54,0.0,17.4,77.42,20.85,46799.3,0,saudavel,4.88,3,140,0.95,4,0.2278,-0.0652,43.51,27.8,-6.95,2.35,3.93,0.4578,0,1,0,0,0
355,F01-MIL,F01,228.7,-16.51755,-49.15725,2023/2024,2024-03-08,68,134,maturacao,0.1794,0.141,18.87,40.96,0.0,15.3,66.32,14.47,46188.2,0,atencao,4.88,3,140,0.9571,4,0.2233,-0.0313,33.22,20.85,-6.38,3.57,5.15,0.3533,0,1,0,0,0
356,F01-MIL,F01,228.7,-16.51755,-49.15725,2023/2024,2024-03-09,69,135,maturacao,0.2144,0.1865,23.32,36.81,0.0,19.36,70.27,15.26,43252.3,0,saudavel,4.88,3,140,0.9643,4,0.2156,-0.0539,17.77,14.47,0.79,3.96,5.76,0.4146,0,1,0,0,0
357,F01-MIL,F01,228.7,-16.51755,-49.15725,2023/2024,2024-03-10,70,136,colheita,0.1564,0.1406,23.17,32.9,0.0,19.84,79.75,10.18,42229.5,0,atencao,4.88,3,140,0.9714,5,0.2021,-0.0945,17.77,15.26,-5.08,3.33,4.02,0.3094,0,1,0,0,0
358,F01-MIL,F01,228.7,-16.51755,-49.15725,2023/2024,2024-03-11,71,137,colheita,0.1921,0.1622,19.3,29.35,0.0,16.99,75.66,7.31,42350.3,0,saudavel,4.88,3,140,0.9786,5,0.2018,-0.0023,11.66,10.18,-2.87,2.31,4.14,0.2491,0,1,0,0,0
359,F01-MIL,F01,228.7,-16.51755,-49.15725,2023/2024,2024-03-12,72,138,colheita,0.217,0.2062,20.54,26.13,0.0,18.55,67.05,5.0,42015.4,0,saudavel,4.88,3,140,0.9857,5,0.2023,0.0037,11.66,7.31,-2.31,1.99,6.11,0.1914,0,1,0,0,0
360,F01-MIL,F01,228.7,-16.51755,-49.15725,2023/2024,2024-03-13,73,139,colheita,0.1927,0.1515,20.44,23.13,0.0,17.62,86.29,5.0,41737.2,0,saudavel,4.88,3,140,0.9929,5,0.1961,-0.0434,0.0,5.0,0.0,2.82,2.42,0.2162,0,1,0,0,0
361,F01-MIL,F01,228.7,-16.51755,-49.15725,2024/2025,2024-10-22,296,0,germinacao,0.2017,0.1986,32.63,45.0,0.0,29.82,63.2,46.49,49200.6,0,saudavel,4.66,10,140,0.0,0,0.2017,0.0,0.0,46.49,0.0,2.81,10.97,1.0331,0,1,0,1,0
362,F01-MIL,F01,228.7,-16.51755,-49.15725,2024/2025,2024-10-23,297,1,germinacao,0.1628,0.1355,32.81,39.18,0.0,30.51,57.83,37.71,48976.9,1,atencao,4.66,10,140,0.0071,0,0.1822,0.0,0.0,46.49,-8.78,2.3,12.87,0.9625,0,1,0,1,0
363,F01-MIL,F01,228.7,-16.51755,-49.15725,2024/2025,2024-10-24,298,2,germinacao,0.1683,0.1809,30.67,45.62,23.11,28.64,68.87,44.83,30178.0,0,saudavel,4.66,10,140,0.0143,0,0.1776,0.0,23.11,37.71,7.12,2.03,8.92,0.9827,0,1,0,1,0
364,F01-MIL,F01,228.7,-16.51755,-49.15725,2024/2025,2024-10-25,299,3,germinacao,0.1703,0.1428,31.61,54.34,28.86,29.31,76.57,49.6,29306.2,1,saudavel,4.66,10,140,0.0214,0,0.1758,0.0,51.97,44.83,4.77,2.3,6.87,0.9128,0,1,0,1,0
365,F01-MIL,F01,228.7,-16.51755,-49.15725,2024/2025,2024-10-26,300,4,germinacao,0.1809,0.153,30.29,63.09,29.95,27.92,78.71,49.6,29306.2,0,saudavel,4.66,10,140,0.0286,0,0.1768,0.0,81.92,49.6,0.0,2.37,5.94,0.7862,0,1,0,1,0
366,F01-MIL,F01,228.7,-16.51755,-49.15725,2024/2025,2024-10-27,301,5,germinacao,0.1893,0.1737,27.85,56.25,0.0,27.3,72.65,49.53,56766.9,0,saudavel,4.66,10,140,0.0357,0,0.1789,0.0,81.92,49.6,-0.07,0.55,7.47,0.8805,0,1,0,1,0
367,F01-MIL,F01,228.7,-16.51755,-49.15725,2024/2025,2024-10-28,302,6,germinacao,0.1929,0.1105,32.76,49.63,0.0,30.04,79.21,38.8,47874.4,0,saudavel,4.66,10,140,0.0429,0,0.1809,0.0,81.92,49.53,-10.73,2.72,6.25,0.7818,0,1,0,1,0
368,F01-MIL,F01,228.7,-16.51755,-49.15725,2024/2025,2024-10-29,303,7,germinacao,0.1836,0.1602,30.91,43.66,0.0,29.01,69.97,27.48,56979.9,1,saudavel,4.66,10,140,0.05,0,0.1783,-0.0181,81.92,38.8,-11.32,1.9,8.71,0.6294,0,1,0,1,0
369,F01-MIL,F01,228.7,-16.51755,-49.15725,2024/2025,2024-10-30,304,8,germinacao,0.1578,0.1331,32.94,38.11,0.0,29.1,75.07,20.28,49364.2,0,atencao,4.66,10,140,0.0571,0,0.1776,-0.005,81.92,27.48,-7.2,3.84,7.25,0.5321,0,1,0,1,0
370,F01-MIL,F01,228.7,-16.51755,-49.15725,2024/2025,2024-10-31,305,9,germinacao,0.1996,0.1994,33.34,42.24,18.68,30.54,67.34,24.04,36282.4,1,saudavel,4.66,10,140,0.0643,0,0.1821,0.0313,77.49,20.28,3.76,2.8,9.97,0.5691,0,1,0,1,0
371,F01-MIL,F01,228.7,-16.51755,-49.15725,2024/2025,2024-11-01,306,10,germinacao,0.1848,0.1764,30.14,37.14,0.0,26.63,69.53,19.33,51491.4,1,saudavel,4.66,11,140,0.0714,0,0.1841,0.0145,48.63,24.04,-4.71,3.51,8.11,0.5205,0,1,0,1,0
372,F01-MIL,F01,228.7,-16.51755,-49.15725,2024/2025,2024-11-02,307,11,germinacao,0.2101,0.1559,28.41,40.03,15.25,27.31,68.47,22.04,38667.6,0,saudavel,4.66,11,140,0.0786,0,0.1883,0.0292,33.93,19.33,2.71,1.1,8.61,0.5506,0,1,0,1,0
373,F01-MIL,F01,228.7,-16.51755,-49.15725,2024/2025,2024-11-03,308,12,germinacao,0.1738,0.1725,30.37,34.89,0.0,28.3,61.12,15.66,55897.7,1,saudavel,4.66,11,140,0.0857,0,0.1861,-0.0155,33.93,22.04,-6.38,2.07,11.0,0.4488,0,1,0,1,0
374,F01-MIL,F01,228.7,-16.51755,-49.15725,2024/2025,2024-11-04,309,13,germinacao,0.1571,0.1283,28.49,30.28,0.0,27.14,78.71,9.19,58252.6,1,atencao,4.66,11,140,0.0929,0,0.181,-0.0358,33.93,15.66,-6.47,1.35,5.78,0.3035,0,1,0,1,0
375,F01-MIL,F01,228.7,-16.51755,-49.15725,2024/2025,2024-11-05,310,14,vegetativo,0.19,0.1434,30.67,25.85,0.0,29.09,68.06,5.0,57579.7,1,saudavel,4.66,11,140,0.1,1,0.1819,0.0064,33.93,9.19,-4.19,1.58,9.29,0.1934,0,1,0,1,0
376,F01-MIL,F01,228.7,-16.51755,-49.15725,2024/2025,2024-11-06,311,15,vegetativo,0.2182,0.1895,30.84,36.39,28.78,27.55,68.33,21.99,27022.1,0,saudavel,4.66,11,140,0.1071,1,0.1905,0.0604,62.71,5.0,16.99,3.29,8.73,0.6043,0,1,0,1,0
377,F01-MIL,F01,228.7,-16.51755,-49.15725,2024/2025,2024-11-07,312,16,vegetativo,0.1975,0.1638,29.97,31.83,0.0,26.26,67.36,16.04,55057.6,1,saudavel,4.66,11,140,0.1143,1,0.1902,-0.0021,44.03,21.99,-5.95,3.71,8.57,0.5039,0,1,0,1,0
378,F01-MIL,F01,228.7,-16.51755,-49.15725,2024/2025,2024-11-08,313,17,vegetativo,0.1925,0.1944,28.89,27.44,0.0,27.77,71.49,9.91,52400.1,1,saudavel,4.66,11,140,0.1214,1,0.1913,0.0077,44.03,16.04,-6.13,1.12,7.92,0.3612,0,1,0,1,0
379,F01-MIL,F01,228.7,-16.51755,-49.15725,2024/2025,2024-11-09,314,18,vegetativo,0.1817,0.1613,29.75,32.13,17.51,27.84,81.43,15.36,35964.1,0,atencao,4.66,11,140,0.1286,1,0.1873,-0.0284,46.29,9.91,5.45,1.91,5.17,0.4781,0,1,0,1,0
380,F01-MIL,F01,228.7,-16.51755,-49.15725,2024/2025,2024-11-10,315,19,vegetativo,0.2373,0.2058,30.7,40.1,24.91,28.91,82.59,23.5,28851.2,0,saudavel,4.66,11,140,0.1357,1,0.1963,0.0635,71.2,15.36,8.14,1.79,5.03,0.586,0,1,0,1,0
381,F01-MIL,F01,228.7,-16.51755,-49.15725,2024/2025,2024-11-11,316,20,vegetativo,0.185,0.1753,30.93,35.01,0.0,28.01,64.49,14.94,54129.9,1,atencao,4.66,11,140,0.1429,1,0.2003,0.0279,71.2,23.5,-8.56,2.92,9.95,0.4267,0,1,0,1,0
382,F01-MIL,F01,228.7,-16.51755,-49.15725,2024/2025,2024-11-12,317,21,vegetativo,0.1951,0.1877,28.51,37.14,13.6,28.03,71.15,18.83,43796.2,1,saudavel,4.66,11,140,0.15,1,0.201,0.0051,84.8,14.94,3.89,0.48,8.09,0.507,0,1,0,1,0
383,F01-MIL,F01,228.7,-16.51755,-49.15725,2024/2025,2024-11-13,318,22,vegetativo,0.2255,0.2074,28.1,42.48,20.21,27.73,68.07,27.72,31322.3,0,saudavel,4.66,11,140,0.1571,1,0.2021,0.0073,76.23,18.83,8.89,0.37,8.85,0.6525,0,1,0,1,0
384,F01-MIL,F01,228.7,-16.51755,-49.15725,2024/2025,2024-11-14,319,23,vegetativo,0.1822,0.1833,29.73,46.5,18.33,26.88,78.83,31.53,38815.4,0,atencao,4.66,11,140,0.1643,1,0.1999,-0.0153,94.56,27.72,3.81,2.85,5.69,0.6781,0,1,0,1,0
385,F01-MIL,F01,228.7,-16.51755,-49.15725,2024/2025,2024-11-15,320,24,vegetativo,0.2508,0.2254,25.79,48.17,13.87,26.0,75.98,35.22,47834.1,0,saudavel,4.66,11,140,0.1714,1,0.2082,0.0583,108.43,31.53,3.69,-0.21,6.25,0.7312,0,1,0,1,0
386,F01-MIL,F01,228.7,-16.51755,-49.15725,2024/2025,2024-11-16,321,25,vegetativo,0.2446,0.2113,28.77,42.59,0.0,26.0,70.65,25.56,59870.4,1,saudavel,4.66,11,140,0.1786,1,0.2172,0.0629,90.92,35.22,-9.66,2.77,7.63,0.6001,0,1,0,1,0
387,F01-MIL,F01,228.7,-16.51755,-49.15725,2024/2025,2024-11-17,322,26,vegetativo,0.2579,0.244,28.24,37.61,0.0,26.4,74.93,18.55,54946.2,1,saudavel,4.66,11,140,0.1857,1,0.2202,0.0206,66.01,25.56,-7.01,1.84,6.62,0.4932,0,1,0,1,0
388,F01-MIL,F01,228.7,-16.51755,-49.15725,2024/2025,2024-11-18,323,27,vegetativo,0.2598,0.219,31.42,39.61,13.88,29.34,70.54,20.11,39537.7,0,saudavel,4.66,11,140,0.1929,1,0.2308,0.0748,79.89,18.55,1.56,2.08,8.64,0.5077,0,1,0,1,0
389,F01-MIL,F01,228.7,-16.51755,-49.15725,2024/2025,2024-11-19,324,28,vegetativo,0.2553,0.2177,30.29,34.58,0.0,28.73,81.49,15.55,58459.7,1,saudavel,4.66,11,140,0.2,1,0.2394,0.0602,66.29,20.11,-4.56,1.56,5.32,0.4497,0,1,0,1,0
390,F01-MIL,F01,228.7,-16.51755,-49.15725,2024/2025,2024-11-20,325,29,vegetativo,0.2484,0.2456,28.97,49.14,38.13,27.57,76.97,38.43,21678.4,0,saudavel,4.66,11,140,0.2071,1,0.2427,0.0229,84.21,15.55,22.88,1.4,6.35,0.7821,0,1,0,1,0
391,F01-MIL,F01,228.7,-16.51755,-49.15725,2024/2025,2024-11-21,326,30,vegetativo,0.2793,0.2699,29.42,53.67,20.19,27.09,77.99,39.87,41441.5,0,saudavel,4.66,11,140,0.2143,1,0.2566,0.0971,86.07,38.43,1.44,2.33,5.96,0.7429,0,1,0,1,0
